0.01878,-5.6263e-11,14.549,5349.5,3.4329,0.00020547,99965
0.039686,-6.346e-11,13.812,6096.6,3.8387,0.00022527,99965
0.024549,-3.5184e-11,10.128,29786,10.725,0.00036954,99965
-0,0,0,50021,16.031,0,99965
-0,0,0,58290,18.475,0,99963
0.0012564,-1.2887e-10,12.009,33254,11.603,0.00038608,99963
0.013513,-6.5647e-11,14.633,5480.9,3.5622,0.00021652,99963
0.025181,-7.9348e-11,13.842,6143.3,3.9474,0.00023668,99963
0.0145,-5.8365e-11,10.071,29307,10.665,0.00037247,99963
-0,0,0,49071,15.828,0,99963
-0,0,0,58290,18.475,0,99963
0.0012564,-1.2887e-10,12.009,33254,11.603,0.00038608,99963
0.013513,-6.5647e-11,14.633,5480.9,3.5622,0.00021652,99963
0.025181,-7.9348e-11,13.842,6143.3,3.9474,0.00023668,99963
0.0145,-5.8365e-11,10.071,29307,10.665,0.00037247,99963
-0,0,0,49071,15.828,0,99963
-0,0,0,58433,18.506,0,99961
0.0018539,-1.4343e-10,12.037,33388,11.665,0.0003893,99961
0.0097341,-9.0931e-11,14.681,5587.9,3.6652,0.00022528,99961
0.016148,-9.7135e-11,13.853,6201.6,4.0416,0.00024601,99961
0.0086268,-8.3365e-11,10.031,29034,10.641,0.00037513,99961
-0,0,0,48497,15.704,0,99961
-0,0,0,58433,18.506,0,99961
0.0018539,-1.4343e-10,12.037,33388,11.665,0.0003893,99961
0.0097341,-9.0931e-11,14.681,5587.9,3.6652,0.00022528,99961
0.016148,-9.7135e-11,13.853,6201.6,4.0416,0.00024601,99961
0.0086268,-8.3365e-11,10.031,29034,10.641,0.00037513,99961
-0,0,0,48497,15.704,0,99961
-0,0,0,58542,18.528,0,99959
0.0019183,-1.5879e-10,12.053,33489,11.712,0.00039174,99959
0.0066756,-1.318e-10,14.705,5671.8,3.7463,0.00023223,99959
0.009875,-9.7459e-11,13.851,6256.4,4.1186,0.00025343,99959
0.0047768,-6.6221e-11,10.002,28859,10.631,0.00037728,99959
-0,0,0,48111,15.621,0,99959
-0,0,0,58542,18.528,0,99959
0.0019183,-1.5879e-10,12.053,33489,11.712,0.00039174,99959
0.0066756,-1.318e-10,14.705,5671.8,3.7463,0.00023223,99959
0.009875,-9.7459e-11,13.851,6256.4,4.1186,0.00025343,99959
0.0047768,-6.6221e-11,10.002,28859,10.631,0.00037728,99959
-0,0,0,48111,15.621,0,99959
-0,0,0,58606,18.542,0,99957
0.0017237,-2.1278e-10,12.061,33555,11.745,0.00039356,99957
0.0043772,-1.5733e-10,14.713,5735,3.809,0.0002377,99957
0.0056084,-1.1952e-10,13.842,6300,4.1792,0.00025929,99957
0.0022954,-6.8478e-11,9.9798,28739,10.626,0.00037896,99957
-0,0,0,47845,15.563,0,99957
-0,0,0,58606,18.542,0,99957
0.0017237,-2.1278e-10,12.061,33555,11.745,0.00039356,99957
0.0043772,-1.5733e-10,14.713,5735,3.809,0.0002377,99957
0.0056084,-1.1952e-10,13.842,6300,4.1792,0.00025929,99957
0.0022954,-6.8478e-11,9.9798,28739,10.626,0.00037896,99957
-0,0,0,47845,15.563,0,99957
-0,0,0,58626,18.546,0,99955
0.0014076,-2.2194e-10,12.064,33588,11.766,0.00039488,99955
0.0028504,-1.6765e-10,14.711,5781.1,3.8568,0.00024197,99955
0.0030829,-1.2871e-10,13.831,6333.7,4.2261,0.00026386,99955
0.00092293,-9.1875e-11,9.9637,28655,10.623,0.00038026,99955
-0,0,0,47654,15.522,0,99955
